Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       8/10          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::lower_bound(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [838]
[705]    0.0    0.00    0.00      10         std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_begin() [705]
                0.00    0.00      10/10          std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_mbegin() const [704]
-----------------------------------------------
                0.00    0.00       9/9           stbtt_InitFont_internal(stbtt_fontinfo*, unsigned char*, int) [1031]
[706]    0.0    0.00    0.00       9         stbtt__find_table(unsigned char*, unsigned int, char const*) [706]
                0.00    0.00       9/8399        ttUSHORT(unsigned char*) [318]
                0.00    0.00       7/9           ttULONG(unsigned char*) [707]
-----------------------------------------------
                0.00    0.00       2/9           stbtt_InitFont_internal(stbtt_fontinfo*, unsigned char*, int) [1031]
                0.00    0.00       7/9           stbtt__find_table(unsigned char*, unsigned int, char const*) [706]
[707]    0.0    0.00    0.00       9         ttULONG(unsigned char*) [707]
-----------------------------------------------
                0.00    0.00       1/9           __static_initialization_and_destruction_0() [1017]
                0.00    0.00       8/9           SmoothOsc<gam::Sine<float, gam::DomainObserver> >::SmoothOsc(float, float) [63]
[708]    0.0    0.00    0.00       9         gam::Seg<float, gam::iplSeq::Linear, float, gam::DomainObserver>::Seg(float, float, float, float) [708]
                0.00    0.00       9/9           gam::gen::RAdd<float>::RAdd(float const&, float const&) [710]
                0.00    0.00       9/9           gam::iplSeq::Linear<float>::Linear(float const&) [714]
                0.00    0.00       9/9           gam::iplSeq::Base<2u, float>::push(float) [712]
                0.00    0.00       9/18          gam::Seg<float, gam::iplSeq::Linear, float, gam::DomainObserver>::onDomainChange(double) [631]
-----------------------------------------------
                0.00    0.00       9/9           gam::gen::RAdd<float>::RAdd(float const&, float const&) [710]
[709]    0.0    0.00    0.00       9         gam::gen::Val<float>::Val(float const&) [709]
-----------------------------------------------
                0.00    0.00       9/9           gam::Seg<float, gam::iplSeq::Linear, float, gam::DomainObserver>::Seg(float, float, float, float) [708]
[710]    0.0    0.00    0.00       9         gam::gen::RAdd<float>::RAdd(float const&, float const&) [710]
                0.00    0.00       9/9           gam::gen::Val<float>::Val(float const&) [709]
-----------------------------------------------
                0.00    0.00       9/9           gam::iplSeq::Base<2u, float>::Base(float const&) [713]
[711]    0.0    0.00    0.00       9         gam::iplSeq::Base<2u, float>::set(float) [711]
-----------------------------------------------
                0.00    0.00       9/9           gam::Seg<float, gam::iplSeq::Linear, float, gam::DomainObserver>::Seg(float, float, float, float) [708]
[712]    0.0    0.00    0.00       9         gam::iplSeq::Base<2u, float>::push(float) [712]
-----------------------------------------------
                0.00    0.00       9/9           gam::iplSeq::Linear<float>::Linear(float const&) [714]
[713]    0.0    0.00    0.00       9         gam::iplSeq::Base<2u, float>::Base(float const&) [713]
                0.00    0.00       9/9           gam::iplSeq::Base<2u, float>::set(float) [711]
-----------------------------------------------
                0.00    0.00       9/9           gam::Seg<float, gam::iplSeq::Linear, float, gam::DomainObserver>::Seg(float, float, float, float) [708]
[714]    0.0    0.00    0.00       9         gam::iplSeq::Linear<float>::Linear(float const&) [714]
                0.00    0.00       9/9           gam::iplSeq::Base<2u, float>::Base(float const&) [713]
-----------------------------------------------
                0.00    0.00       9/9           ImGui::SetNavID(unsigned int, ImGuiNavLayer, unsigned int, ImRect const&) [973]
[715]    0.0    0.00    0.00       9         ImGui::NavClearPreferredPosForAxis(ImGuiAxis) [715]
                0.00    0.00       6/26000       ImVec2::operator[](unsigned long) [295]
-----------------------------------------------
                0.00    0.00       4/9           ImGui::BringWindowToDisplayFront(ImGuiWindow*) [874]
                0.00    0.00       5/9           ImGui::BringWindowToFocusFront(ImGuiWindow*) [923]
[716]    0.0    0.00    0.00       9         ImVector<ImGuiWindow*>::back() [716]
-----------------------------------------------
                0.00    0.00       3/9           ImGuiContext::ImGuiContext(ImFontAtlas*) [96]
                0.00    0.00       6/9           ImGuiWindowTempData::ImGuiWindowTempData() [97]
[717]    0.0    0.00    0.00       9         ImVector<ImGuiWindow*>::ImVector() [717]
-----------------------------------------------
                0.00    0.00       2/9           ImVector<unsigned int>::resize(int) [380]
                0.00    0.00       7/9           ImVector<unsigned int>::push_back(unsigned int const&) [495]
[718]    0.0    0.00    0.00       9         ImVector<unsigned int>::reserve(int) [718]
                0.00    0.00       6/625         ImGui::MemAlloc(unsigned long) [460]
-----------------------------------------------
                0.00    0.00       1/9           ImGuiIO::ImGuiIO() [125]
                0.00    0.00       1/9           ImGuiInputTextState::ImGuiInputTextState() [1071]
                0.00    0.00       2/9           ImFont::ImFont() [975]
                0.00    0.00       5/9           ImDrawList::ImDrawList(ImDrawListSharedData*) [937]
[719]    0.0    0.00    0.00       9         ImVector<unsigned short>::ImVector() [719]
-----------------------------------------------
                0.00    0.00       1/9           std::vector<std::shared_ptr<Module>, std::allocator<std::shared_ptr<Module> > >::~vector() [1232]
                0.00    0.00       8/9           void std::vector<std::shared_ptr<Module>, std::allocator<std::shared_ptr<Module> > >::_M_realloc_insert<std::shared_ptr<Module> const&>(__gnu_cxx::__normal_iterator<std::shared_ptr<Module>*, std::vector<std::shared_ptr<Module>, std::allocator<std::shared_ptr<Module> > > >, std::shared_ptr<Module> const&) [81]
[720]    0.0    0.00    0.00       9         std::_Vector_base<std::shared_ptr<Module>, std::allocator<std::shared_ptr<Module> > >::_M_get_Tp_allocator() [720]
-----------------------------------------------
                0.00    0.00       1/9           std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_get_insert_unique_pos(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1246]
                0.00    0.00       8/9           std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [825]
[721]    0.0    0.00    0.00       9         std::operator==(std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > const&, std::_Rb_tree_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > const&) [721]
-----------------------------------------------
                0.00    0.00       1/9           ImGui::CreateContext(ImFontAtlas*) [95]
                0.00    0.00       1/9           ImGui::Initialize() [108]
                0.00    0.00       1/9           ImGui::CreateNewWindowSettings(char const*) [924]
                0.00    0.00       1/9           ImGuiContext::ImGuiContext(ImFontAtlas*) [96]
                0.00    0.00       1/9           ImFontAtlas::AddFont(ImFontConfig const*) [1049]
                0.00    0.00       1/9           ImGui_ImplGlfw_Init(GLFWwindow*, bool, GlfwClientApi) [162]
                0.00    0.00       1/9           ImGui_ImplOpenGL3_Init(char const*) [1008]
                0.00    0.00       2/9           CreateNewWindow(char const*, int) [90]
[722]    0.0    0.00    0.00       9         operator new(unsigned long, ImNewWrapper, void*) [722]
-----------------------------------------------
                0.00    0.00       2/8           InitOrLoadWindowSettings(ImGuiWindow*, ImGuiWindowSettings*) [193]
                0.00    0.00       6/8           ImGui::Begin(char const*, bool*, int) [76]
[723]    0.0    0.00    0.00       8         SetWindowConditionAllowFlags(ImGuiWindow*, int, bool) [723]
-----------------------------------------------
                0.00    0.00       8/8           Oscillator4::Oscillator4(Oscillator4::WAVEFORM) [55]
[724]    0.0    0.00    0.00       8         Connection::Connection() [724]
                0.00    0.00       8/8           std::shared_ptr<Signal>::shared_ptr() [766]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<Connection, std::allocator<Connection> >::_M_realloc_insert<Connection const&>(__gnu_cxx::__normal_iterator<Connection*, std::vector<Connection, std::allocator<Connection> > >, Connection const&) [828]
[725]    0.0    0.00    0.00       8         Connection::Connection(Connection const&) [725]
                0.00    0.00       8/8           std::shared_ptr<Signal>::shared_ptr(std::shared_ptr<Signal> const&) [768]
-----------------------------------------------
                0.00    0.00       8/8           SmoothOsc<gam::Sine<float, gam::DomainObserver> >::SmoothOsc(float, float) [63]
[726]    0.0    0.00    0.00       8         ISmoothable::ISmoothable() [726]
-----------------------------------------------
                0.00    0.00       8/8           SmoothOsc<gam::Sine<float, gam::DomainObserver> >::~SmoothOsc() [747]
[727]    0.0    0.00    0.00       8         ISmoothable::~ISmoothable() [727]
-----------------------------------------------
                                   8             void std::_Destroy<Oscillator4>(Oscillator4*) <cycle 1> [863]
[728]    0.0    0.00    0.00       8         Oscillator4::~Oscillator4() <cycle 1> [728]
                0.00    0.00       8/8           std::unique_ptr<IBaseOsc, std::default_delete<IBaseOsc> >::~unique_ptr() [772]
                                   8             Module::~Module() <cycle 1> [736]
                                   8             Connection::~Connection() <cycle 1> [637]
-----------------------------------------------
                0.00    0.00       8/8           gam::AccumPhase<float, gam::DomainObserver>::AccumPhase(float, float, float) [198]
